LECROYWR6050,12680,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,05-Apr-2022 13:03:26,0                 
Time,Ampl
-1.962378e-007,0.992646
-1.952378e-007,1.87654
-1.942378e-007,1.87654
-1.932378e-007,0.108754
-1.922378e-007,0.108754
-1.912378e-007,0.108754
-1.902378e-007,-0.775138
-1.892378e-007,0.108754
-1.882378e-007,-0.775138
-1.872378e-007,-0.775138
-1.862378e-007,0.992646
-1.852378e-007,-0.775138
-1.842378e-007,-0.775138
-1.832378e-007,-0.775138
-1.822378e-007,0.108754
-1.812378e-007,-1.65903
-1.802378e-007,0.992646
-1.792378e-007,0.108754
-1.782378e-007,0.108754
-1.772378e-007,0.992646
-1.762378e-007,-0.775138
-1.752378e-007,1.87654
-1.742378e-007,0.992646
-1.732378e-007,-1.65903
-1.722378e-007,-1.65903
-1.712378e-007,-0.775138
-1.702378e-007,0.992646
-1.692378e-007,-1.65903
-1.682378e-007,0.992646
-1.672378e-007,0.108754
-1.662378e-007,0.108754
-1.652378e-007,0.108754
-1.642378e-007,0.108754
-1.632378e-007,1.87654
-1.622378e-007,1.87654
-1.612378e-007,0.108754
-1.602378e-007,0.108754
-1.592378e-007,0.108754
-1.582378e-007,-0.775138
-1.572378e-007,-0.775138
-1.562378e-007,0.108754
-1.552378e-007,0.108754
-1.542378e-007,-0.775138
-1.532378e-007,0.108754
-1.522378e-007,-0.775138
-1.512378e-007,-0.775138
-1.502378e-007,0.992646
-1.492378e-007,-0.775138
-1.482378e-007,1.87654
-1.472378e-007,2.76043
-1.462378e-007,1.87654
-1.452378e-007,-0.775138
-1.442378e-007,0.992646
-1.432378e-007,0.108754
-1.422378e-007,0.108754
-1.412378e-007,0.108754
-1.402378e-007,-1.65903
-1.392378e-007,0.108754
-1.382378e-007,1.87654
-1.372378e-007,0.992646
-1.362378e-007,0.108754
-1.352378e-007,0.108754
-1.342378e-007,0.108754
-1.332378e-007,-0.775138
-1.322378e-007,0.992646
-1.312378e-007,0.992646
-1.302378e-007,-0.775138
-1.292378e-007,0.108754
-1.282378e-007,-0.775138
-1.272378e-007,0.992646
-1.262378e-007,0.108754
-1.252378e-007,-2.54292
-1.242378e-007,0.108754
-1.232378e-007,0.108754
-1.222378e-007,0.108754
-1.212378e-007,0.108754
-1.202378e-007,0.992646
-1.192378e-007,-0.775138
-1.182378e-007,-0.775138
-1.172378e-007,0.992646
-1.162378e-007,0.108754
-1.152378e-007,-0.775138
-1.142378e-007,0.992646
-1.132378e-007,-0.775138
-1.122378e-007,-0.775138
-1.112378e-007,0.992646
-1.102378e-007,0.108754
-1.092378e-007,0.108754
-1.082378e-007,0.992646
-1.072378e-007,-0.775138
-1.062378e-007,0.992646
-1.052378e-007,0.992646
-1.042378e-007,0.108754
-1.032378e-007,0.108754
-1.022378e-007,0.108754
-1.012378e-007,-1.65903
-1.002378e-007,-0.775138
-9.923784e-008,0.992646
-9.823784e-008,0.108754
-9.723784e-008,-0.775138
-9.623784e-008,0.108754
-9.523784e-008,-0.775138
-9.423784e-008,1.87654
-9.323784e-008,0.992646
-9.223784e-008,0.108754
-9.123784e-008,0.108754
-9.023784e-008,0.992646
-8.923784e-008,-0.775138
-8.823784e-008,1.87654
-8.723784e-008,0.992646
-8.623784e-008,0.992646
-8.523784e-008,0.108754
-8.423784e-008,1.87654
-8.323784e-008,0.992646
-8.223784e-008,1.87654
-8.123784e-008,2.76043
-8.023784e-008,0.108754
-7.923784e-008,2.76043
-7.823784e-008,0.992646
-7.723784e-008,0.108754
-7.623784e-008,1.87654
-7.523784e-008,1.87654
-7.423784e-008,0.992646
-7.323784e-008,-0.775138
-7.223784e-008,1.87654
-7.123784e-008,1.87654
-7.023784e-008,2.76043
